record_id,wfdb_path,original_csv_path,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,sampling_rate_hz,units,lead_order,fold,split,group_id
medalcare_010888,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\train\run_S74\000045_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\train\run_S74\000045_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",3,train,run_S74
medalcare_010889,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\train\run_S74\000046_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\train\run_S74\000046_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",3,train,run_S74
medalcare_010890,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\train\run_S74\000047_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\train\run_S74\000047_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",3,train,run_S74
medalcare_010891,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\train\run_S74\000048_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\train\run_S74\000048_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",3,train,run_S74
medalcare_010892,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\train\run_S74\000049_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\train\run_S74\000049_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",3,train,run_S74
medalcare_010893,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\train\run_S74\000050_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\train\run_S74\000050_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",3,train,run_S74
medalcare_010894,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000001_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000001_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010895,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000002_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000002_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010896,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000003_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000003_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010897,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000004_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000004_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010898,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000005_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000005_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010899,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000006_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000006_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010900,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000007_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000007_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010901,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000008_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000008_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010902,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000009_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000009_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010903,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000010_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000010_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010904,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000011_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000011_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010905,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000012_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000012_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010906,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000013_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000013_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010907,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000014_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000014_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010908,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000015_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000015_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010909,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000016_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000016_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010910,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000017_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000017_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010911,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000018_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000018_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010912,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000019_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000019_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010913,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000020_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000020_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010914,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000021_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000021_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010915,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000022_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000022_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010916,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000023_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000023_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010917,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000024_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000024_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010918,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000025_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000025_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010919,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000026_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000026_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010920,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000027_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000027_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010921,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000028_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000028_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010922,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000029_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000029_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010923,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000030_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000030_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010924,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000031_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000031_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010925,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000032_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000032_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010926,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000033_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000033_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010927,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000034_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000034_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010928,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000035_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000035_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010929,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000036_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000036_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010930,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000037_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000037_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010931,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000038_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000038_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010932,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000039_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000039_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010933,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000040_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000040_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010934,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000041_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000041_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010935,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000042_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000042_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010936,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000043_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000043_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010937,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000044_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000044_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010938,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000045_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000045_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010939,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000046_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000046_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010940,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000047_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000047_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010941,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000048_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000048_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010942,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000049_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000049_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010943,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000050_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S63\000050_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S63
medalcare_010944,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S67\000001_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S67\000001_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S67
medalcare_010945,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S67\000002_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S67\000002_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S67
medalcare_010946,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S67\000003_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S67\000003_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S67
medalcare_010947,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S67\000004_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S67\000004_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S67
medalcare_010948,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S67\000005_filtered,C:\Users\Owen\Mres project\ECGFounder\MedalCare-XL\WP2_largeDataset_Noise\mi\LCX_1.0_ant\validation\run_S67\000005_filtered.csv,0,1,0,0,0,0,0,0,500,mV,"I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6",2,train,run_S67
